KPI,Unit,Min,Max
racsw_26a,racsw_26,#,0,
racsw_27a,racsw_27,Mb/s,0,
racsw_28a,racsw_28,Mb/s,0,
racsw_29a,racsw_29,Mb/s,0,
racsw_30a,racsw_30,#,0,
racsw_31a,racsw_31,#,0,
racsw_32a,racsw_32,#,0,
racsw_33a,racsw_33,#,0,
racsw_34a,racsw_34,#,0,
racsw_35a,racsw_35,MB,0,
racsw_36a,racsw_36,%,0,100
racsw_37a,racsw_37,%,0,100
racsw_38a,racsw_38,%,0,100
racsw_39a,racsw_39,%,0,100
racsw_40a,racsw_40,%,0,100
racsw_41a,racsw_41,degree Celsius,-273,
racsc_1a,racsc_1,s,0,
racsc_2a,racsc_2,MB,0,
racsc_3a,racsc_3,MB,0,
racsc_4a,racsc_4,%,0,100
racsc_5a,racsc_5,MB,0,
racsc_6a,racsc_6,%,0,100
racsc_7a,racsc_7,%,0,100
racsc_8a,racsc_8,#,0,
racsc_9a,racsc_9,#,0,
racsc_10a,racsc_10,#,0,
racsc_11a,racsc_11,#,0,
racsc_12a,racsc_12,#,0,
racsc_13a,racsc_13,#,0,
racsc_14a,racsc_14,#,0,
racsc_15a,racsc_15,#,0,
racsc_16a,racsc_16,B,0,
racsc_17a,racsc_17,Mb/s,0,
racsc_18a,racsc_18,B,0,
racsc_19a,racsc_19,Mb/s,0,
racsc_20a,racsc_20,B,0,
racsc_21a,racsc_21,B,0,
racsc_22a,racsc_22,%,0,100
racsc_23a,racsc_23,B,0,
racsc_24a,racsc_24,%,0,100
racsc_25a,racsc_25,#,0,
racsc_26a,racsc_26,#,0,
racsc_27a,racsc_27,MB,0,
racsc_28a,racsc_28,%,0,100
racsc_29a,racsc_29,#,0,
racsc_30a,racsc_30,#,0,
racsc_31a,racsc_31,#,0,
racsc_32a,racsc_32,%,0,100
racsc_33a,racsc_33,MB,0,
racsc_34a,racsc_34,MB,0,
racsc_35a,racsc_35,%,0,100
racsc_36a,racsc_36,MB,0,
racsc_37a,racsc_37,%,0,100
racsc_38a,racsc_38,#,0,
racsc_39a,racsc_39,MB,0,
racsc_40a,racsc_40,#,0,
racst_1a,racst_1,s,0,
racst_2a,racst_2,MB,0,
racst_3a,racst_3,MB,0,
racst_4a,racst_4,%,0,100
racst_5a,racst_5,MB,0,
racst_6a,racst_6,%,0,100
racst_7a,racst_7,%,0,100
racst_8a,racst_8,#,0,
racst_9a,racst_9,#,0,
racst_10a,racst_10,#,0,
racst_11a,racst_11,#,0,
racst_12a,racst_12,#,0,
racst_13a,racst_13,#,0,
racst_14a,racst_14,#,0,
racst_15a,racst_15,#,0,
racst_16a,racst_16,B,0,
racst_17a,racst_17,Mb/s,0,
racst_18a,racst_18,B,0,
racst_19a,racst_19,Mb/s,0,
racst_20a,racst_20,B,0,
racst_21a,racst_21,B,0,
racst_22a,racst_22,%,0,100
racst_23a,racst_23,B,0,
racst_24a,racst_24,%,0,100
racst_25a,racst_25,#,0,
racst_26a,racst_26,#,0,
racst_27a,racst_27,MB,0,
racst_28a,racst_28,%,0,100
racst_29a,racst_29,B,0,
racst_30a,racst_30,B,0,
racst_31a,racst_31,B,0,
racst_32a,racst_32,B,0,
racscod_1a,racscod_1,%,0,100
racscod_2a,racscod_2,ms,0,
racscod_3a,racscod_3,MB,0,
racscod_4a,racscod_4,MB,0,
racscod_5a,racscod_5,%,0,100
racscod_6a,racscod_6,MB,0,
racscod_7a,racscod_7,%,0,100
racscod_8a,racscod_8,#,0,
racscod_9a,racscod_9,MB,0,
racscod_10a,racscod_10,#,0,
racscod_11a,racscod_11,#,0,
racscod_12a,racscod_12,#,0,
racs_1a,racs_1,p/s,0,
racs_2a,racs_2,#,0,
racs_3a,racs_3,%,0,100
racs_4a,racs_4,%,0,100
racs_5a,racs_5,%,0,100
racs_6a,racs_6,#,0,
racs_7a,racs_7,#,0,
racs_8a,racs_8,%,0,100
racs_9a,racs_9,#,0,
racs_10a,racs_10,#,0,
racs_11a,racs_11,%,0,100
racs_12a,racs_12,%,0,100
racs_13a,racs_13,%,0,100
racs_14a,racs_14,%,0,100
racs_15a,racs_15,%,0,100
racs_16a,racs_16,%,0,100
racs_17a,racs_17,%,0,100
racs_18a,racs_18,%,0,100
racs_19a,racs_19,%,0,100
racs_20a,racs_20,%,0,100
racs_21a,racs_21,%,0,100
racs_22a,racs_22,%,0,100
racs_23a,racs_23,#,0,
racs_24a,racs_24,#,0,
racs_25a,racs_25,Mb/s,0,
racs_26a,racs_26,Mb/s,0,
racs_27a,racs_27,Mb/s,0,
racs_28a,racs_28,Mb/s,0,
racs_29a,racs_29,Mb/s,0,
racs_30a,racs_30,Mb/s,0,
racs_31a,racs_31,Mb/s,0,
racs_32a,racs_32,Mb/s,0,
racs_33a,racs_33,#,0,
racs_34a,racs_34,#,0,
racs_35a,racs_35,%,0,100
racs_36a,racs_36,%,0,100
racs_37a,racs_37,%,0,100
racs_38a,racs_38,%,0,100
racs_39a,racs_39,%,0,100
racs_40a,racs_40,%,0,100
racs_41a,racs_41,%,0,100
racs_42a,racs_42,%,0,100
racs_43a,racs_43,%,0,100
racs_44a,racs_44,%,0,100
racs_45a,racs_45,%,0,100
racs_46a,racs_46,%,0,100
racs_47a,racs_47,Mb/s,0,
racs_48a,racs_48,%,0,100
racs_49a,racs_49,%,0,100
racs_50a,racs_50,%,0,100
racs_51a,racs_51,%,0,100
racs_52a,racs_52,MB,0,
racs_53a,racs_53,#,0,
racs_54a,racs_54,MB,0,
racs_55a,racs_55,MB,0,
racs_56a,racs_56,#,0,
racs_57a,racs_57,#,0,
racs_58a,racs_58,MB,0,
racs_59a,racs_59,MB,0,
racs_60a,racs_60,#,0,
racs_61a,racs_61,#,0,
racs_62a,racs_62,MB,0,
racs_63a,racs_63,MB,0,
racs_64a,racs_64,MB,0,
racs_65a,racs_65,MB,0,
racs_66a,racs_66,%,0,100
racs_67a,racs_67,%,0,100
racs_68a,racs_68,#,0,
racs_69a,racs_69,#,0,
racs_70a,racs_70,%,0,100
racs_71a,racs_71,%,0,100
racs_72a,racs_72,Mb/s,0,
racs_73a,racs_73,%,0,100
racs_74a,racs_74,%,0,100
racs_75a,racs_75,Mb/s,0,
racs_76a,racs_76,%,0,100
racs_77a,racs_77,%,0,100
racs_78a,racs_78,%,0,100
racs_79a,racs_79,%,0,100
racs_80a,racs_80,%,0,100
racs_81a,racs_81,%,0,100
racs_82a,racs_82,Mb/s,0,
racs_83a,racs_83,Mb/s,0,
racs_86a,racs_86,%,0,100
racs_87a,racs_87,%,0,100
racs_88a,racs_88,%,0,100
racs_89a,racs_89,%,0,100
racs_90a,racs_90,%,0,100
racs_91a,racs_91,%,0,100
racs_92a,racs_92,%,0,100
racs_93a,racs_93,%,0,100
racs_94a,racs_94,%,0,100
racs_95a,racs_95,%,0,100
racs_96a,racs_96,%,0,100
racs_97a,racs_97,%,0,100
racs_98a,racs_98,%,0,100
racs_99a,racs_99,%,0,100
racs_100a,racs_100,%,0,100
racs_101a,racs_101,%,0,100
racs_102a,racs_102,%,0,100
racs_103a,racs_103,%,0,100
racs_104a,racs_104,%,0,100
racs_105a,racs_105,%,0,100
racs_106a,racs_106,%,0,100
racs_107a,racs_107,%,0,100
racs_108a,racs_108,%,0,100
racs_109a,racs_109,%,0,100
racs_110a,racs_110,%,0,100
racs_111a,racs_111,%,0,100
racs_112a,racs_112,%,0,100
racs_113a,racs_113,%,0,100
racs_114a,racs_114,%,0,100
racs_115a,racs_115,%,0,100
racs_116a,racs_116,%,0,100
racs_117a,racs_117,%,0,100
racs_118a,racs_118,%,0,100
racs_119a,racs_119,%,0,100
racs_120a,racs_120,%,0,100
racs_121a,racs_121,%,0,100
racs_122a,racs_122,%,0,100
racs_123a,racs_123,%,0,100
racs_124a,racs_124,%,0,100
racs_125a,racs_125,%,0,100
racs_126a,racs_126,%,0,100
racs_127a,racs_127,%,0,100
racs_128a,racs_128,%,0,100
racs_129a,racs_129,%,0,100
racs_130a,racs_130,%,0,100
racs_131a,racs_131,%,0,100
racs_132a,racs_132,%,0,100
racs_133a,racs_133,%,0,100
racs_134a,racs_134,%,0,100
racs_135a,racs_135,%,0,100
racs_136a,racs_136,%,0,100
racs_137a,racs_137,%,0,100
racs_84a,racs_84,#,0,
racs_84b,racs_84,#,0,
racs_85a,racs_85,#,0,
racs_85b,racs_85,#,0,
racs_138a,racs_138,%,0,100
racs_138b,racs_138,%,0,100
racs_139a,racs_139,%,0,100
racs_139b,racs_139,%,0,100
racs_140a,racs_140,%,0,100
racs_140b,racs_140,%,0,100
racs_141a,racs_141,%,0,100
racs_141b,racs_141,%,0,100
racs_142a,racs_142,%,0,100
racs_142b,racs_142,%,0,100
racs_143a,racs_143,%,0,100
racs_143b,racs_143,%,0,100
racs_144a,racs_144,%,0,100
racs_144b,racs_144,%,0,100
racs_145a,racs_145,%,0,100
racs_145b,racs_145,%,0,100
racs_146a,racs_146,%,0,100
racs_146b,racs_146,%,0,100
racs_147a,racs_147,%,0,100
racs_147b,racs_147,%,0,100
racs_148a,racs_148,%,0,100
racs_148b,racs_148,%,0,100
racs_149a,racs_149,%,0,100
racs_149b,racs_149,%,0,100
racs_150a,racs_150,%,0,100
racs_150b,racs_150,%,0,100
racs_151a,racs_151,%,0,100
racs_151b,racs_151,%,0,100
racs_152a,racs_152,#,0,
racs_153a,racs_153,%,0,100
racs_154a,racs_154,%,0,100
racs_155a,racs_155,%,0,100
racs_156a,racs_156,#,0,
racs_157a,racs_157,B,0,
racs_158a,racs_158,#,0,
racs_159a,racs_159,#,0,
racs_160a,racs_160,#,0,
racs_161a,racs_161,B,0,
racs_162a,racs_162,#,0,
racs_163a,racs_163,#,0,
racs_164a,racs_164,%,0,100
racs_165a,racs_165,%,0,100
racs_166a,racs_166,%,0,100
racs_167a,racs_167,#,0,
racs_168a,racs_168,#,0,
racs_169a,racs_169,#,0,
racs_170a,racs_170,#,0,
racs_171a,racs_171,#,0,
racs_172a,racs_172,#,0,
racs_173a,racs_173,#,0,
racs_174a,racs_174,#,0,
racs_175a,racs_175,#,0,
racs_176a,racs_176,#,0,
racs_177a,racs_177,#,0,
racs_178a,racs_178,#,0,
racs_179a,racs_179,#,0,
racs_180a,racs_180,#,0,
racs_181a,racs_181,#,0,
racs_182a,racs_182,#,0,
racs_183a,racs_183,#,0,
racs_184a,racs_184,#,0,
racs_185a,racs_185,#,0,
racs_186a,racs_186,#,0,
racs_187a,racs_187,#,0,
racs_188a,racs_188,#,0,
racs_189a,racs_189,#,0,
racs_190a,racs_190,B,0,
racs_191a,racs_191,B,0,
racs_192a,racs_192,ms,0,
racs_193a,racs_193,B,0,
racs_194a,racs_194,B,0,
racs_195a,racs_195,B,0,
racs_196a,racs_196,B,0,
racs_197a,racs_197,#,0,
racs_198a,racs_198,#,0,
racs_199a,racs_199,#,0,
racs_200a,racs_200,#,0,
racs_201a,racs_201,#,0,
racs_202a,racs_202,#,0,
racs_203a,racs_203,#,0,
racs_204a,racs_204,#,0,
racs_205a,racs_205,#,0,
racs_206a,racs_206,#,0,
racs_207a,racs_207,#,0,
racs_208a,racs_208,#,0,
racs_209a,racs_209,#,0,
racs_210a,racs_210,#,0,
racs_211a,racs_211,#,0,
racs_212a,racs_212,#,0,
racs_213a,racs_213,kb/s,0,
racs_214a,racs_214,kb/s,0,
racs_215a,racs_215,kb/s,0,
racs_216a,racs_216,kb/s,0,
racs_217a,racs_217,#,0,
racs_218a,racs_218,#,0,
racs_219a,racs_219,#,0,
racs_220a,racs_220,#,0,
racs_221a,racs_221,B,0,
racs_222a,racs_222,B,0,
racs_223a,racs_223,B,0,
racs_224a,racs_224,B,0,
racs_225a,racs_225,B,0,
racs_226a,racs_226,B,0,
racs_227a,racs_227,#,0,
racs_228a,racs_228,#,0,
racs_229a,racs_229,#,0,
racs_230a,racs_230,#,0,
racs_231a,racs_231,#,0,
racs_232a,racs_232,#,0,
racs_233a,racs_233,#,0,
racs_234a,racs_234,#,0,
racs_235a,racs_235,#,0,
racs_236a,racs_236,#,0,
racs_237a,racs_237,#,0,
racs_238a,racs_238,#,0,
racs_239a,racs_239,#,0,
racs_240a,racs_240,#,0,
racs_241a,racs_241,#,0,
racs_242a,racs_242,#,0,
racs_243a,racs_243,ms,0,
racs_244a,racs_244,%,0,100
racs_245a,racs_245,kB,0,
racs_246a,racs_246,#,0,
racs_247a,racs_247,kB,0,
racs_248a,racs_248,#,0,
racs_249a,racs_249,#,0,
racs_250a,racs_250,kB,0,
racs_251a,racs_251,#,0,
racs_252a,racs_252,#,0,
racs_253a,racs_253,#,0,
racs_254a,racs_254,#,0,
racs_100b,racs_100,%,0,100
racs_11b,racs_11,%,0,100
racs_13b,racs_13,%,0,100
racs_15b,racs_15,%,0,100
racs_17b,racs_17,%,0,100
racs_19b,racs_19,%,0,100
racs_21b,racs_21,%,0,100
racs_66b,racs_66,%,0,100
racs_99b,racs_99,%,0,100
racs_9b,racs_9,#,0,
rnc_953a,rnc_953,%,0,100
rnc_225a,rnc_225,%,0,100
rnc_226a,rnc_226,%,0,100
rnc_536a,rnc_536,#,0,
rnc_537a,rnc_537,#,0,
rnc_538a,rnc_538,#,0,
rnc_543a,rnc_543,#,0,
rnc_94d,rnc_94,%,0,100
rnc_154c,rnc_154,%,0,100
rnc_164e,rnc_164,kb/s,0,
rnc_165e,rnc_165,kb/s,0,
rnc_165f,rnc_165,kb/s,0,
rnc_169c,rnc_169,%,0,100
rnc_231a,rnc_231,%,0,100
rnc_231b,rnc_231,%,0,100
rnc_565d,rnc_565,%,0,100
rnc_565e,rnc_565,%,0,100
rnc_566d,rnc_566,%,0,100
rnc_575c,rnc_575,%,0,100
rnc_576c,rnc_576,%,0,100
rnc_606c,rnc_606,kb/s,0,
rnc_722a,rnc_722,kb/s,0,
rnc_732a,rnc_732,cell/s,,
rnc_739b,rnc_739,kb,0,
rnc_912a,rnc_912,kb/s,0,
rnc_945a,rnc_945,kb,0,
rnc_946a,rnc_946,kb,0,
rnc_949a,rnc_949,%,0,100
rnc_950a,rnc_950,kb/s,0,
rnc_951a,rnc_951,kb/s,0,
rnc_16b,rnc_16,kb/s,0,
rnc_17b,rnc_17,kb/s,0,
rnc_18b,rnc_18,kb/s,0,
rnc_170b,rnc_170,kb/s,0,
rnc_1736a,rnc_1736,RXLEV,,
rnc_1b,rnc_1,kb/s,0,
rnc_2b,rnc_2,kb/s,0,
rnc_2c,rnc_2,kb/s,0,
rnc_3b,rnc_3,kb/s,0,
rnc_3c,rnc_3,kb/s,0,
rnc_4a,rnc_4,#,0,
rnc_5b,rnc_5,kb/s,0,
rnc_5c,rnc_5,kb/s,0,
rnc_6b,rnc_6,kb/s,0,
rnc_6c,rnc_6,kb/s,0,
rnc_7b,rnc_7,kb/s,0,
rnc_7c,rnc_7,kb/s,0,
rnc_8a,rnc_8,kb/s,0,
rnc_8b,rnc_8,kb/s,0,
rnc_9b,rnc_9,kb/s,0,
rnc_9c,rnc_9,kb/s,0,
rnc_10a,rnc_10,#,0,
rnc_11b,rnc_11,kb/s,0,
rnc_11c,rnc_11,kb/s,0,
rnc_12b,rnc_12,kb/s,0,
rnc_12c,rnc_12,kb/s,0,
rnc_13b,rnc_13,kb/s,0,
rnc_13c,rnc_13,kb/s,0,
rnc_14c,rnc_14,kb/s,0,
rnc_15c,rnc_15,kb/s,0,
rnc_20a,rnc_20,%,0,100
rnc_21a,rnc_21,%,0,100
rnc_21b,rnc_21,%,0,100
rnc_22b,rnc_22,%,0,100
rnc_22c,rnc_22,%,0,100
rnc_23a,rnc_23,%,0,100
rnc_24a,rnc_24,%,0,100
rnc_25a,rnc_25,%,0,100
rnc_26a,rnc_26,#,0,
rnc_27a,rnc_27,%,0,100
rnc_28a,rnc_28,%,0,100
rnc_29a,rnc_29,%,0,100
rnc_32a,rnc_32,%,0,100
rnc_33a,rnc_33,#,0,
rnc_34a,rnc_34,%,0,100
rnc_35a,rnc_35,%,0,100
rnc_36a,rnc_36,%,0,100
rnc_37a,rnc_37,#,0,
rnc_38a,rnc_38,#,0,
rnc_39a,rnc_39,%,0,100
rnc_40a,rnc_40,#,0,
rnc_41a,rnc_41,#,0,
rnc_42a,rnc_42,#,0,
rnc_43a,rnc_43,#,0,
rnc_44a,rnc_44,#,0,
rnc_45a,rnc_45,#,0,
rnc_46a,rnc_46,%,0,100
rnc_47a,rnc_47,#,0,
rnc_48a,rnc_48,#,0,
rnc_49a,rnc_49,#,0,
rnc_50b,rnc_50,%,0,100
rnc_50c,rnc_50,%,0,100
rnc_51a,rnc_51,#,0,
rnc_52a,rnc_52,#,0,
rnc_53a,rnc_53,#,0,
rnc_54a,rnc_54,#,0,
rnc_55a,rnc_55,#,0,
rnc_56a,rnc_56,#,0,
rnc_57b,rnc_57,%,0,100
rnc_58b,rnc_58,%,0,100
rnc_59b,rnc_59,%,0,100
rnc_59c,rnc_59,%,0,100
rnc_59d,rnc_59,%,0,100
rnc_60b,rnc_60,#,0,
rnc_61b,rnc_61,%,0,100
rnc_61c,rnc_61,%,0,100
rnc_62b,rnc_62,%,0,100
rnc_63b,rnc_63,%,0,100
rnc_64a,rnc_64,s,0,
rnc_65a,rnc_65,s,0,
rnc_66a,rnc_66,s,0,
rnc_67a,rnc_67,#,0,
rnc_68a,rnc_68,s,0,
rnc_69a,rnc_69,s,0,
rnc_70a,rnc_70,s,0,
rnc_71a,rnc_71,#,0,
rnc_72a,rnc_72,#,0,
rnc_73a,rnc_73,#,0,
rnc_74a,rnc_74,#,0,
rnc_75a,rnc_75,#,0,
rnc_76a,rnc_76,#,0,
rnc_77a,rnc_77,#,0,
rnc_78b,rnc_78,%,0,100
rnc_80b,rnc_80,%,0,100
rnc_80c,rnc_80,%,0,100
rnc_80d,rnc_80,%,0,100
rnc_81b,rnc_81,%,0,100
rnc_81c,rnc_81,%,0,100
rnc_82b,rnc_82,%,0,100
rnc_82c,rnc_82,%,0,100
rnc_82d,rnc_82,%,0,100
rnc_83b,rnc_83,%,0,100
rnc_83c,rnc_83,%,0,100
rnc_84a,rnc_84,%,0,100
rnc_85a,rnc_85,%,0,100
rnc_86a,rnc_86,%,0,100
rnc_87a,rnc_87,%,0,100
rnc_88a,rnc_88,%,0,100
rnc_89a,rnc_89,%,0,100
rnc_90a,rnc_90,%,0,100
rnc_91a,rnc_91,%,0,100
rnc_92a,rnc_92,%,0,100
rnc_93a,rnc_93,%,0,100
rnc_95c,rnc_95,%,0,100
rnc_116a,rnc_116,%,0,100
rnc_117a,rnc_117,%,0,100
rnc_118a,rnc_118,#,0,
rnc_119b,rnc_119,#,0,
rnc_120b,rnc_120,%,0,100
rnc_121b,rnc_121,#,0,
rnc_122b,rnc_122,%,0,100
rnc_123b,rnc_123,#,0,
rnc_124b,rnc_124,#,0,
rnc_125b,rnc_125,#,0,
rnc_126b,rnc_126,%,0,100
rnc_127b,rnc_127,%,0,100
rnc_128b,rnc_128,#,0,
rnc_129c,rnc_129,#,0,
rnc_130c,rnc_130,%,0,100
rnc_131b,rnc_131,%,0,100
rnc_132b,rnc_132,#,0,
rnc_136a,rnc_136,#,0,
rnc_147a,rnc_147,#,0,
rnc_148a,rnc_148,%,0,100
rnc_149a,rnc_149,#,0,
rnc_150a,rnc_150,%,0,100
rnc_150b,rnc_150,%,0,100
rnc_150c,rnc_150,%,0,100
rnc_151a,rnc_151,%,0,100
rnc_151b,rnc_151,%,0,100
rnc_152a,rnc_152,%,0,100
rnc_152b,rnc_152,%,0,100
rnc_153a,rnc_153,%,0,100
rnc_160a,rnc_160,%,0,100
rnc_162a,rnc_162,kb/s,0,
rnc_163a,rnc_163,kb/s,0,
rnc_164a,rnc_164,kb/s,0,
rnc_165a,rnc_165,kb/s,0,
rnc_166a,rnc_166,%,0,100
rnc_166b,rnc_166,%,0,100
rnc_167a,rnc_167,E,,
rnc_167b,rnc_167,E,,
rnc_167c,rnc_167,E,,
rnc_169a,rnc_169,%,0,100
rnc_177a,rnc_177,dBm,,
rnc_182a,rnc_182,%,0,100
rnc_182b,rnc_182,%,0,100
rnc_183a,rnc_183,%,0,100
rnc_183b,rnc_183,%,0,100
rnc_184a,rnc_184,%,0,100
rnc_185a,rnc_185,#,0,
rnc_185c,rnc_185,#,0,
rnc_186a,rnc_186,#,0,
rnc_186c,rnc_186,#,0,
rnc_187a,rnc_187,#,0,
rnc_187c,rnc_187,#,0,
rnc_188a,rnc_188,min,0,
rnc_188b,rnc_188,min,0,
rnc_189a,rnc_189,min,0,
rnc_190a,rnc_190,E,,
rnc_190b,rnc_190,E,,
rnc_191a,rnc_191,%,0,100
rnc_192a,rnc_192,%,0,100
rnc_199a,rnc_199,#,0,
rnc_211a,rnc_211,%,0,100
rnc_212a,rnc_212,%,0,100
rnc_213a,rnc_213,%,0,100
rnc_215a,rnc_215,%,0,100
rnc_215b,rnc_215,%,0,100
rnc_216a,rnc_216,%,0,100
rnc_217a,rnc_217,%,0,100
rnc_217c,rnc_217,%,0,100
rnc_219a,rnc_219,%,0,100
rnc_227b,rnc_227,%,0,100
rnc_227a,rnc_227,%,0,100
rnc_228a,rnc_228,%,0,100
rnc_228b,rnc_228,%,0,100
rnc_230a,rnc_230,#,0,
rnc_232a,rnc_232,%,0,100
rnc_232b,rnc_232,%,0,100
rnc_233a,rnc_233,%,0,100
rnc_233b,rnc_233,%,0,100
rnc_234a,rnc_234,%,0,100
rnc_234b,rnc_234,%,0,100
rnc_235a,rnc_235,%,0,100
rnc_236a,rnc_236,%,0,100
rnc_237a,rnc_237,%,0,100
rnc_238a,rnc_238,%,0,100
rnc_239a,rnc_239,%,0,100
rnc_240a,rnc_240,%,0,100
rnc_241a,rnc_241,%,0,100
rnc_242a,rnc_242,%,0,100
rnc_243a,rnc_243,%,0,100
rnc_244a,rnc_244,%,0,100
rnc_245a,rnc_245,%,0,100
rnc_246a,rnc_246,%,0,100
rnc_247a,rnc_247,%,0,100
rnc_248a,rnc_248,%,0,100
rnc_249a,rnc_249,%,0,100
rnc_250a,rnc_250,%,0,100
rnc_251a,rnc_251,%,0,100
rnc_252a,rnc_252,%,0,100
rnc_253a,rnc_253,%,0,100
rnc_254a,rnc_254,%,0,100
rnc_255a,rnc_255,%,0,100
rnc_256a,rnc_256,%,0,100
rnc_257a,rnc_257,%,0,100
rnc_258a,rnc_258,%,0,100
rnc_259a,rnc_259,%,0,100
rnc_260a,rnc_260,%,0,100
rnc_261a,rnc_261,%,0,100
rnc_262a,rnc_262,%,0,100
rnc_263a,rnc_263,%,0,100
rnc_264a,rnc_264,%,0,100
rnc_265a,rnc_265,%,0,100
rnc_266a,rnc_266,%,0,100
rnc_267a,rnc_267,%,0,100
rnc_269a,rnc_269,#,0,
rnc_270a,rnc_270,dBm,,
rnc_271a,rnc_271,dBm,,
rnc_272a,rnc_272,dBm,,
rnc_273a,rnc_273,dBm,,
rnc_274a,rnc_274,dBm,,
rnc_275a,rnc_275,#,0,
rnc_276a,rnc_276,%,0,100
rnc_276b,rnc_276,%,0,100
rnc_277a,rnc_277,%,0,100
rnc_277b,rnc_277,%,0,100
rnc_278a,rnc_278,%,0,100
rnc_278b,rnc_278,%,0,100
rnc_279a,rnc_279,%,0,100
rnc_279b,rnc_279,%,0,100
rnc_282a,rnc_282,#,0,
rnc_282b,rnc_282,#,0,
rnc_283a,rnc_283,%,0,100
rnc_283b,rnc_283,%,0,100
rnc_284a,rnc_284,%,0,100
rnc_284b,rnc_284,%,0,100
rnc_285a,rnc_285,kB,0,
rnc_285b,rnc_285,kB,0,
rnc_286a,rnc_286,kB,0,
rnc_287a,rnc_287,%,0,100
rnc_287b,rnc_287,%,0,100
rnc_287c,rnc_287,%,0,100
rnc_288a,rnc_288,%,0,100
rnc_288b,rnc_288,%,0,100
rnc_288c,rnc_288,%,0,100
rnc_289a,rnc_289,%,0,100
rnc_289b,rnc_289,%,0,100
rnc_289c,rnc_289,%,0,100
rnc_290a,rnc_290,kB,0,
rnc_291a,rnc_291,kB,0,
rnc_292a,rnc_292,kB,0,
rnc_293a,rnc_293,kB,0,
rnc_294a,rnc_294,#,0,
rnc_294b,rnc_294,#,0,
rnc_295a,rnc_295,#,0,
rnc_295b,rnc_295,#,0,
rnc_296a,rnc_296,#,0,
rnc_297a,rnc_297,#,0,
rnc_298a,rnc_298,#,0,
rnc_298b,rnc_298,#,0,
rnc_299a,rnc_299,#,0,
rnc_299b,rnc_299,#,0,
rnc_300a,rnc_300,%,0,100
rnc_300b,rnc_300,%,0,100
rnc_300e,rnc_300,%,0,100
rnc_301a,rnc_301,%,0,100
rnc_302a,rnc_302,%,0,100
rnc_302b,rnc_302,%,0,100
rnc_303a,rnc_303,%,0,100
rnc_303b,rnc_303,%,0,100
rnc_304a,rnc_304,#,0,
rnc_304b,rnc_304,#,0,
rnc_304c,rnc_304,#,0,
rnc_305a,rnc_305,%,0,100
rnc_306a,rnc_306,%,0,100
rnc_307a,rnc_307,#,0,
rnc_308a,rnc_308,#,0,
rnc_309a,rnc_309,#,0,
rnc_310a,rnc_310,#,0,
rnc_311a,rnc_311,#,0,
rnc_312a,rnc_312,#,0,
rnc_313a,rnc_313,#,0,
rnc_314a,rnc_314,#,0,
rnc_315a,rnc_315,#,0,
rnc_316a,rnc_316,#,0,
rnc_317a,rnc_317,B,0,
rnc_318a,rnc_318,#,0,
rnc_319a,rnc_319,B,0,
rnc_320a,rnc_320,#,0,
rnc_321a,rnc_321,#,0,
rnc_322a,rnc_322,#,0,
rnc_323a,rnc_323,#,0,
rnc_324a,rnc_324,#,0,
rnc_324b,rnc_324,#,0,
rnc_325a,rnc_325,dBm,,
rnc_326a,rnc_326,#,0,
rnc_327a,rnc_327,#,0,
rnc_334a,rnc_334,#,0,
rnc_338a,rnc_338,#,0,
rnc_344a,rnc_344,#,0,
rnc_346a,rnc_346,#,0,
rnc_347a,rnc_347,#,0,
rnc_353a,rnc_353,#,0,
rnc_354a,rnc_354,#,0,
rnc_355a,rnc_355,#,0,
rnc_356a,rnc_356,#,0,
rnc_357a,rnc_357,#,0,
rnc_358a,rnc_358,#,0,
rnc_359a,rnc_359,#,0,
rnc_360a,rnc_360,#,0,
rnc_361a,rnc_361,#,0,
rnc_362a,rnc_362,#,0,
rnc_363a,rnc_363,#,0,
rnc_364a,rnc_364,#,0,
rnc_365a,rnc_365,#,0,
rnc_366a,rnc_366,#,0,
rnc_367a,rnc_367,#,0,
rnc_368a,rnc_368,#,0,
rnc_369a,rnc_369,#,0,
rnc_370a,rnc_370,#,0,
rnc_371a,rnc_371,#,0,
rnc_372a,rnc_372,#,0,
rnc_373a,rnc_373,#,0,
rnc_374a,rnc_374,#,0,
rnc_375a,rnc_375,#,0,
rnc_376a,rnc_376,#,0,
rnc_377a,rnc_377,#,0,
rnc_378a,rnc_378,#,0,
rnc_379a,rnc_379,#,0,
rnc_380a,rnc_380,#,0,
rnc_381a,rnc_381,#,0,
rnc_382a,rnc_382,#,0,
rnc_383a,rnc_383,#,0,
rnc_384a,rnc_384,#,0,
rnc_385a,rnc_385,#,0,
rnc_386a,rnc_386,#,0,
rnc_387a,rnc_387,#,0,
rnc_388a,rnc_388,#,0,
rnc_389a,rnc_389,#,0,
rnc_390a,rnc_390,#,0,
rnc_393a,rnc_393,#,0,
rnc_394a,rnc_394,#,0,
rnc_395a,rnc_395,#,0,
rnc_396a,rnc_396,#,0,
rnc_397a,rnc_397,#,0,
rnc_398a,rnc_398,#,0,
rnc_399a,rnc_399,#,0,
rnc_400a,rnc_400,#,0,
rnc_401a,rnc_401,#,0,
rnc_402a,rnc_402,#,0,
rnc_403a,rnc_403,#,0,
rnc_404a,rnc_404,#,0,
rnc_405a,rnc_405,#,0,
rnc_406a,rnc_406,#,0,
rnc_407a,rnc_407,#,0,
rnc_408a,rnc_408,#,0,
