KPI,Unit
RNC_5591a,%
RNC_5595a,%
RNC_5593a,%
RNC_5603a,%
RNC_5605a,%
RNC_5597a,%
RNC_5599a,%
RNC_5601a,%
RNC_5409a,%
RNC_5405a,%
RNC_5508a,%
RNC_5522a,%
RNC_5527a,%
RNC_5518a,%
RNC_5525a,%
RNC_5552a,%
RNC_5396a,%
RNC_5406a,%
RNC_5510a,%
RNC_5531a,%
RNC_5520a,%
RNC_5529a,%
RNC_5553a,%
RNC_5397a,%
RNC_5545a,%
RNC_5548a,%
RNC_5546a,%
RNC_5549a,%
RNC_959a,%
RNC_5492a,%
RNC_520b,%
RNC_5550a,%
RNC_5398a,%
RNC_5551a,%
RNC_5399a,%
RNC_1686a,Integer number
RNC_1687a,Integer number
RNC_519b,%
RNC_5201a,%
RNC_5210a,%
RNC_5222a,%
RNC_5223a,%
RNC_5224a,%
RNC_5216a,
RNC_5588a,Integer number
RNC_5589a,Integer number
RNC_5202a,%
RNC_1080b,%
RNC_5587a,%
RNC_976a,%
RNC_5559a,%
RNC_5558a,%
RNC_2033a,%
RNC_2032a,%
RNC_5234a,Events/s
RNC_5479a,Events/s
RNC_5480a,Events/s
RNC_5482a,Events/s
RNC_5204a,%
RNC_964a,%
RNC_5203b,%
RNC_5203a,%
RNC_979a,%
RNC_5570a,%
RNC_5439a,%
RNC_970a,%
RNC_1726a,%
RNC_949b,%
RNC_2264a,%
RNC_2258a,%
RNC_2256a,%
RNC_2257a,%
RNC_2060a,%
RNC_2061a,%
RNC_5571a,%
RNC_5441a,%
RNC_5566a,%
RNC_5436a,%
RNC_5442a,%
RNC_5233a,%
RNC_5573a,%
RNC_5490a,%
RNC_5572a,%
RNC_5489a,%
RNC_5496a,%
RNC_5495a,%
RNC_5206a,%
RNC_946b,Mbit
RNC_945b,Mbit
RNC_5471a,%
RNC_5472a,%
RNC_960b,%
RNC_960a,%
RNC_5452a,%
RNC_5453a,%
RNC_732b,%
RNC_5454a,%
RNC_5455a,%
RNC_1879e,kbit/s
RNC_1879d,kbit/s
RNC_722b,kbit/s
RNC_1883d,kbps
RNC_1883c,kbps
RNC_1883b,kbps
RNC_722d,kbit/s
RNC_2170a,Integer number
RNC_2171a,Integer number
RNC_2172a,Integer number
RNC_163c,Mbps
RNC_165g,Mbps
RNC_164f,Mbps
RNC_162c,Mbps
RNC_5449a,%
RNC_280d,Ehr
RNC_280c,Ehr
RNC_280b,E
RNC_102c,dBm
RNC_1879c,kbit/s
RNC_1879b,kbit/s
RNC_5407a,%
RNC_1181a,dBm
RNC_5408a,%
RNC_1180a,dBm
RNC_5460b,kbit/s
RNC_5460a,kbit/s
RNC_721d,kbps
RNC_721c,kbps
RNC_5032a,kbit/s
RNC_5033c,kbit/s
RNC_5033b,kbit/s
RNC_5033a,Mbps
RNC_5227a,Integer number
RNC_2277a,%
RNC_2278a,%
RNC_730a,%
RNC_731a,%
RNC_5511a,%
RNC_5537b,Integer number
RNC_5537a,kBHCA
RNC_101c,dBm
RNC_5149c,Integer number
RNC_5149b,Integer number
RNC_5149a,Integer number
RNC_5113a,Integer number
RNC_5583a,Integer number
RNC_3247b,Integer number
RNC_706b,Integer number
RNC_7005a,%
RNC_7001a,%
RNC_5111a,%
RNC_742b,%
RNC_740b,#
RNC_741b,%
RNC_565f,%
RNC_576e,%
RNC_183c,%
RNC_727a,%
RNC_5106a,%
RNC_7070a,%
RNC_923d,#
RNC_923c,#
RNC_5584a,s
RNC_303e,%
RNC_302f,%
RNC_302e,%
RNC_301f,%
RNC_300i,%
RNC_300h,%
RNC_7063a,%
RNC_5456a,Integer number
RNC_614d,#
RNC_614c,#
RNC_5459a,%
RNC_5462a,Mbit
RNC_5463a,Mbit
RNC_5043a,Mbit
RNC_739d,Mbit
RNC_739c,Mbit
RNC_606e,kbit/s
RNC_606d,Mbps
RNC_607d,%
RNC_607c,%
RNC_733b,%
RNC_733a,%
RNC_927a,#
RNC_920b,%
RNC_926b,#
RNC_5081a,Mbit / Dropped RAB
RNC_5080a,Mbit / Dropped RAB
RNC_608c,Mbit
RNC_608b,Mbit
RNC_605b,%
RNC_5000b,%
RNC_5010a,%
RNC_914c,%
RNC_917a,%
RNC_931c,Mbit
RNC_952c,Mbps
RNC_918b,%
RNC_929a,#
RNC_921c,%
RNC_921b,%
RNC_928b,#
RNC_913b,%
RNC_913a,%
RNC_5002a,%
RNC_919b,%
RNC_919a,%
RNC_5012a,%
RNC_915c,%
RNC_5385a,%
RNC_5383a,%
RNC_5386a,%
RNC_5384a,%
RNC_5031a,%
RNC_5005a,%
RNC_303d,%
RNC_303c,%
RNC_302d,%
RNC_302c,%
RNC_299e,#
RNC_299d,#
RNC_299c,#
RNC_298g,#
RNC_298f,#
RNC_298e,#
RNC_298d,#
RNC_5004a,%
RNC_5029a,Mbit
RNC_5079a,Integer number
RNC_5078a,Integer number
RNC_5047a,#
RNC_5475a,Integer number
RNC_5030a,%
RNC_5046a,#
RNC_301e,%
RNC_301d,%
RNC_300g,%
RNC_300f,%
RNC_5070a,Integer number
RNC_5071a,%
RNC_743a,#
RNC_5066a,Integer number
RNC_5069a,%
RNC_728a,%
RNC_5050b,Mbit / Dropped RAB
RNC_5050a,Mbit / Dropped RAB
RNC_5051b,Mbit / Dropped RAB
RNC_5051a,Mbit / Dropped RAB
RNC_941b,Mbps
RNC_5027a,Mbit
RNC_5021b,Mbit/s
RNC_5021a,Mbps
RNC_950b,Mbps
RNC_951b,Mbps
RNC_5019a,Mbit
RNC_5020a,Mbit
RNC_729a,%
RNC_5501a,%
RNC_5500a,%
RNC_740a,#
RNC_741a,%
RNC_5461a,s
RNC_5068a,%
RNC_5574b,Integer number
RNC_5574a,Integer number
RNC_1909b,%
RNC_5016a,#
RNC_5445a,Integer number
RNC_5372a,Integer number
RNC_738b,Minutes/drop
RNC_738a,Minutes/drop
RNC_737b,Minutes/drop
RNC_737a,Minutes/drop
RNC_5035a,%
RNC_5058a,min
RNC_5034a,%
RNC_5059a,min
RNC_177c,dBm
RNC_5446a,Integer number
RNC_5586a,Integer number
RNC_5450a,%
RNC_5451a,%
RNC_5503a,%
RNC_5502a,%
RNC_5022a,Mbit
RNC_5083a,Minutes/drop
RNC_5092a,1/GByte
RNC_5082a,Minutes/drop
RNC_922b,%
RNC_930b,#
RNC_916b,%
RNC_5473a,%
RNC_2173a,Integer number
RNC_5017a,#
RNC_5117a,#
RNC_5486a,Integer number
RNC_5018a,#
RNC_5118a,#
RNC_1906a,Integer number
RNC_944c,%
RNC_944b,%
RNC_943b,%
RNC_736b,%
RNC_736a,%
RNC_615c,%
RNC_615b,%
RNC_160e,%
RNC_619b,%
RNC_619a,%
RNC_232d,%
RNC_232e,%
RNC_231d,%
RNC_231c,%
RNC_5434a,%
RNC_616a,#
RNC_617a,#
RNC_268a,#
RNC_229a,#
RNC_30a,%
RNC_31a,%
RNC_618a,%
RNC_217g,%
RNC_217f,%
RNC_217e,%
RNC_5504a,Integer number
RNC_214a,#
RNC_5506a,Integer number
RNC_20b,%
RNC_5464b,Integer number
RNC_5464a,Integer number
RNC_154d,%
RNC_94e,%
RNC_5505a,%
RNC_5505b,%
RNC_5036a,%
RNC_5024a,%
RNC_218a,#
RNC_5008b,%
RNC_5095a,%
RNC_5009b,%
RNC_5094a,%
RNC_5008a,%
RNC_5009a,%
RNC_5076a,%
RNC_5077a,%
RNC_5064a,Integer number
RNC_5065a,Integer number
RNC_5073a,%
RNC_5075a,%
RNC_5072a,Integer number
RNC_5074a,Integer number
RNC_5579a,%
RNC_5580a,%
RNC_5581a,%
RNC_191b,%
RNC_153b,%
RNC_194b,#
RNC_193b,#
RNC_575d,%
RNC_5476a,%
RNC_566e,%
RNC_746a,min
RNC_5577a,%
RNC_5578a,%
RNC_5575a,%
RNC_5576a,%
RNC_5585b,Integer number
RNC_5093a,%
RNC_5093b,%
RNC_5023a,%
RNC_5037a,%
RNC_745a,min
SRAN_1a,MByte
SRAN_2a,Mbit/s
SRAN_3a,MByte
SRAN_4a,Mbit/s
SRAN_5a,MByte
SRAN_6a,Mbit/s
SRAN_7a,MByte
SRAN_8a,Mbit/s
SRAN_9a,%
SRAN_10a,%
SRAN_11a,%
SRAN_12a,%
SRAN_13a,%
SRAN_14a,%
SRAN_15a,MByte
SRAN_16a,Mbit/s
SRAN_17a,MByte
SRAN_18a,Mbit/s
SRAN_19a,%
SRAN_20a,%
SRAN_21a,%
SRAN_22a,MByte
SRAN_23a,Mbit/s
SRAN_24a,MByte
SRAN_25a,Mbit/s
SRAN_26a,%
SRAN_27a,%
SRAN_28a,MByte
SRAN_29a,Mbit/s
SRAN_30a,MByte
SRAN_31a,Mbit/s
SRAN_32a,%
SRAN_33a,MByte
SRAN_34a,Mbit/s
SRAN_35a,MByte
SRAN_36a,Mbit/s
SRAN_37a,%
SRAN_38a,MByte
SRAN_39a,Mbit/s
SRAN_40a,MByte
SRAN_41a,Mbit/s
SRAN_42a,%
SRAN_43a,MByte
SRAN_44a,Mbit/s
SRAN_45a,MByte
SRAN_46a,Mbit/s
SRAN_47a,%
SRAN_48a,%
SRAN_49a,MByte
SRAN_50a,Mbit/s
SRAN_51a,MByte
SRAN_52a,Mbit/s
SRAN_53a,MByte
SRAN_54a,Mbit/s
SRAN_55a,MByte
SRAN_56a,Mbit/s
SRAN_57a,MByte
SRAN_58a,Mbit/s
SRAN_59a,MByte
SRAN_60a,Mbit/s
SRAN_61a,MByte
SRAN_62a,Mbit/s
SRAN_63a,%
SRAN_64a,%
SRAN_65a,%
SRAN_66a,%
SRAN_67a,%
SRAN_68a,%
SRAN_69a,%
SRAN_70a,%
SRAN_71a,%
SRAN_72a,%
SRAN_73a,%
SRAN_74a,%
SRAN_75a,%
SRAN_76a,%
SRAN_77a,%
SRAN_78a,%
SRAN_79a,%
SRAN_80a,%
SRAN_81a,%
SRAN_82a,%
SRAN_83a,%
SRAN_84a,%
SRAN_85a,%
SRAN_86a,%
SRAN_87a,%
SRAN_88a,%
SRAN_89a,%
SRAN_90a,%
SRAN_91a,MByte
SRAN_92a,Mbit/s
SRAN_93a,MByte
SRAN_94a,Mbit/s
SRAN_95a,MByte
SRAN_96a,Mbit/s
SRAN_97a,MByte
SRAN_98a,Mbit/s
SRAN_99a,MByte
SRAN_100a,Mbit/s
SRAN_101a,MByte
SRAN_102a,Mbit/s
SRAN_103a,MByte
SRAN_104a,Mbit/s
SRAN_105a,MByte
SRAN_106a,Mbit/s
SRAN_107a,MByte
SRAN_108a,Mbit/s
SRAN_109a,MByte
SRAN_110a,Mbit/s
SRAN_111a,%
SRAN_112a,%
SRAN_113a,MByte
SRAN_114a,Mbit/s
SRAN_115a,MByte
SRAN_116a,Mbit/s
SRAN_117a,MByte
SRAN_118a,Mbit/s
SRAN_119a,MByte
SRAN_120a,Mbit/s
SRAN_121a,MByte
SRAN_122a,Mbit/s
SRAN_123a,MByte
SRAN_124a,Mbit/s
SRAN_125a,MByte
SRAN_126a,Mbit/s
SRAN_127a,MByte
SRAN_128a,Mbit/s
SRAN_129a,%
SRAN_130a,%
SRAN_131a,%
res_sgsn178b, #
mob_sgsn1b,%
mob_sgsn1c,%
mob_sgsn1d,%
mob_sgsn2b,%
mob_sgsn2c,%
mob_sgsn2d,%
mob_sgsn3b,%
mob_sgsn3c,%
mob_sgsn3d,%
mob_sgsn4b,%
mob_sgsn4c,%
res_sgsn5b,%
res_sgsn5c,%
res_sgsn5d,%
res_sgsn6b,%
res_sgsn6c,%
res_sgsn6d,%
tra_sgsn7a,%
tra_sgsn7b,%
tra_sgsn7c,%
mob_sgsn8b,#
mob_sgsn8c,#
mob_sgsn8d,#
mob_sgsn9b,#
mob_sgsn9c,#
mob_sgsn9d,#
mob_sgsn10b,#
mob_sgsn10c,#
mob_sgsn10d,#
mob_sgsn11b,#
mob_sgsn11c,#
mob_sgsn11d,#
mob_sgsn12b,%
mob_sgsn12c,%
mob_sgsn12d,%
cha_sgsn13a,%
sgsn_14a,#
sgsn_14b,#
res_sgsn15a,%
res_sgsn15b,%
sgsn_16a,#
sgsn_16b,#
tra_sgsn17a,packets
tra_sgsn17b,packets
tra_sgsn18a,packets
tra_sgsn18b,packets
tra_sgsn19a,kB
tra_sgsn19b,MB
tra_sgsn19c,MB
tra_sgsn19d,MB
tra_sgsn20a,kB
tra_sgsn20b,MB
tra_sgsn20c,MB
tra_sgsn20d,MB
res_sgsn21a,%
res_sgsn21b,%
res_sgsn21c,%
res_sgsn22a,s
res_sgsn22b,s
res_sgsn22c,s
res_sgsn23a,#
tra_sgsn24a,%
tra_sgsn24b,%
tra_sgsn25a,%
tra_sgsn25b,%
res_sgsn26a,%
tra_sgsn27b,kB
tra_sgsn27c,kB
tra_sgsn27d,kB
mob_sgsn28a,#
mob_sgsn28b,#
mob_sgsn28c,#
mob_sgsn28e,#
mob_sgsn28f,#
mob_sgsn28g,#
mob_sgsn29a,#
mob_sgsn29b,#
mob_sgsn29c,#
mob_sgsn29d,#
mob_sgsn29e,#
mob_sgsn29f,#
mob_sgsn29g,#
mob_sgsn29h,#
mob_sgsn29i,#
mob_sgsn30b,%
mob_sgsn30c,%
mob_sgsn30d,%
mob_sgsn30e,%
mob_sgsn30f,%
mob_sgsn30g,%
mob_sgsn30h,%
mob_sgsn30i,%
mob_sgsn31a,%
sgsn_32a,#
tra_sgsn33a,%
tra_sgsn33b,#
tra_sgsn33c,%
res_sgsn34a,#
mob_sgsn35a,#
mob_sgsn36a,#
mob_sgsn37a,#
res_sgsn38a,#
res_sgsn39a,#
tra_sgsn40a,#
tra_sgsn40b,#
tra_sgsn41a,#
tra_sgsn41b,#
tra_sgsn41c,#
tra_sgsn42a,%
tra_sgsn43b,kB
tra_sgsn43c,kB
tra_sgsn44b,kB
res_sgsn45a,kB
res_sgsn45b,kB
res_sgsn46a,kB
res_sgsn46b,kB
tra_sgsn47a,kB
tra_sgsn48a,kB
sgsn_49a,%
sgsn_49b,%
sgsn_50a,%
sgsn_50b,%
sgsn_51a,%
sgsn_51b,%
sgsn_52a,%
sgsn_52b,%
sgsn_53a,%
sgsn_53b,%
sgsn_54a,%
sgsn_54b,%
sgsn_55a,%
sgsn_56a,%
sgsn_57a,%
sgsn_58a,#
sgsn_59a,%
sgsn_59b,%
sgsn_60a,%
sgsn_61a,%
sgsn_62a,%
sgsn_63a,%
sgsn_64a,%
sgsn_65a,%
sgsn_66a,%
sgsn_67a,%
sgsn_68a,%
sgsn_69a,%
sgsn_70a,%
sgsn_71a,%
sgsn_72a,%
sgsn_73a,%
sgsn_74a,%
sgsn_75a,%
sgsn_76a,%
sgsn_77a,%
sgsn_78a,#
sgsn_78b,#
sgsn_79a,#
sgsn_80a,#
sgsn_81a,#
sgsn_82a,#
sgsn_83a,#
sgsn_84a,#
sgsn_85a,#
sgsn_86a,%
sgsn_87a,#
sgsn_88a,%
sgsn_89a,#
sgsn_90a,%
sgsn_91a,#
sgsn_92a,%
sgsn_93a,#
sgsn_94a,%
sgsn_95a,#
sgsn_96a,%
sgsn_97a,#
sgsn_98a,%
sgsn_99a,#
sgsn_100a,%
sgsn_101a,#
sgsn_102a,%
sgsn_103a,#
sgsn_104a,%
sgsn_105a,#
sgsn_106a,%
sgsn_107a,#
sgsn_109a,#
sgsn_111a,#
res_sgsn113a,#
res_sgsn114a,#
res_sgsn115a,#
res_sgsn116a,#
res_sgsn117a,#
res_sgsn118a,#
res_sgsn119a,#
res_sgsn120a,#
res_sgsn121a,#
res_sgsn122a,#
mob_sgsn123a,#
mob_sgsn123b,#
mob_sgsn124a,#
mob_sgsn124b,#
res_sgsn125a,%
res_sgsn125b,%
res_sgsn126b,%
res_sgsn126c,%
res_sgsn127a,%
sgsn_128a,#
tra_sgsn129a,kB
tra_sgsn130a,kB
tra_sgsn131a,kB
tra_sgsn132a,kB
tra_sgsn133a,kB
tra_sgsn134a,kB
tra_sgsn135a,kB
tra_sgsn136a,kB
tra_sgsn137a,%
tra_sgsn138a,%
tra_sgsn139a,%
tra_sgsn140a,%
mob_sgsn141a,%
mob_sgsn142a,#
tra_sgsn143a,packets
tra_sgsn144a,packets
tra_sgsn145a,packets
tra_sgsn146a,packets
res_sgsn147a,%
res_sgsn148a,%
res_sgsn149a,%
res_sgsn150a,%
res_sgsn151a,%
res_sgsn151b,%
res_sgsn152a,%
res_sgsn152b,%
res_sgsn153a,%
res_sgsn153b,%
res_sgsn154a,%
res_sgsn154b,%
sgsn_155a,%
sgsn_155b,%
sgsn_156a,%
sgsn_156b,%
sgsn_156c,%
sgsn_157a,%
sgsn_157b,%
sgsn_158a,%
sgsn_158b,%
sgsn_159a,%
sgsn_159b,%
sgsn_160a,%
sgsn_160b,%
sgsn_160c,%
sgsn_161a,%
sgsn_161b,%
sgsn_162a,%
sgsn_162b,%
sgsn_163a,%
sgsn_163b,%
sgsn_163c,%
sgsn_163d,%
sgsn_164a,%
sgsn_164b,%
sgsn_165a,#
sgsn_166a,%
sgsn_167a,#
sgsn_168a,%
sgsn_169a,#
sgsn_170a,%
sgsn_177a,#
res_sgsn178a,#
res_sgsn179a,#
res_sgsn179b,#
res_sgsn179c,#
mob_sgsn180a,#
mob_sgsn180c,#
mob_sgsn180d,#
mob_sgsn180e,#
mob_sgsn180f,#
mob_sgsn180g,#
mob_sgsn181a,%
mob_sgsn181b,%
mob_sgsn181c,%
mob_sgsn181d,%
mob_sgsn181e,%
mob_sgsn182a,%
mob_sgsn182b,%
mob_sgsn183a,%
mob_sgsn183b,%
mob_sgsn183c,%
mob_sgsn183d,%
mob_sgsn183e,%
mob_sgsn184a,%
mob_sgsn184b,%
mob_sgsn185a,%
mob_sgsn185b,%
mob_sgsn186a,%
mob_sgsn186b,%
res_sgsn187a,#
res_sgsn187b,#
res_sgsn187c,#
res_sgsn187d,#
res_sgsn187e,#
res_sgsn188a,%
res_sgsn188b,%
res_sgsn188c,%
res_sgsn188d,%
res_sgsn189a,%
res_sgsn189b,%
res_sgsn189c,%
res_sgsn189d,%
res_sgsn190a,%
res_sgsn190b,%
res_sgsn190c,%
res_sgsn190d,%
res_sgsn190e,%
res_sgsn191a,%
sgsn_192a,s
sgsn_192b,s
sgsn_193a,s
sgsn_193b,s
sgsn_194a,s
sgsn_194b,s
sgsn_195a,s
sgsn_195b,s
sgsn_196a,s
sgsn_196b,s
sgsn_197a,s
sgsn_197b,s
sgsn_198a,s
sgsn_198b,s
sgsn_199a,s
sgsn_199b,s
sgsn_200a,s
sgsn_200b,s
sgsn_201a,s
sgsn_201b,s
sgsn_202a,s
sgsn_202b,s
sgsn_203a,s
sgsn_203b,s
sgsn_204a,s
sgsn_204b,s
sgsn_205a,s
sgsn_205b,s
sgsn_206a,s
sgsn_206b,s
sgsn_207a,%
sgsn_208a,%
sgsn_209a,%
sgsn_210a,%
sgsn_211a,%
sgsn_212a,%
sgsn_213a,%
sgsn_214a,%
sgsn_215a,%
sgsn_216a,%
sgsn_217a,%
sgsn_218a,%
sgsn_219a,%
sgsn_220a,%
sgsn_221a,%
sgsn_222a,%
sgsn_223a,%
sgsn_224a,%
sgsn_225a,%
sgsn_226a,%
sgsn_226b,%
sgsn_227a,%
sgsn_227b,%
sgsn_228a,%
sgsn_229a,%
sgsn_230a,%
sgsn_231a,%
sgsn_232a,%
sgsn_233a,%
sgsn_234a,%
sgsn_235a,%
sgsn_236a,%
sgsn_236b,%
sgsn_237a,%
sgsn_237b,%
sgsn_238a,%
sgsn_238b,%
sgsn_239a,%
sgsn_239b,%
sgsn_240a,%
sgsn_240b,%
sgsn_241a,%
sgsn_241b,%
sgsn_242a,%
sgsn_243a,%
sgsn_244a,%
sgsn_245a,%
sgsn_246a,%
sgsn_246b,%
sgsn_247a,%
sgsn_247b,%
sgsn_248a,%
sgsn_248b,%
sgsn_249a,%
sgsn_249b,%
sgsn_250a,%
sgsn_251a,%
sgsn_252a,%
sgsn_253a,%
sgsn_254a,%
sgsn_254b,%
sgsn_255a,%
sgsn_255b,%
sgsn_256a,%
sgsn_256b,%
sgsn_257a,%
sgsn_257b,%
sgsn_258a,%
sgsn_259a,%
sgsn_260a,%
sgsn_261a,%
sgsn_262a,%
sgsn_263a,%
sgsn_263b,%
sgsn_264a,%
sgsn_264b,%
sgsn_265a,%
sgsn_265b,%
sgsn_266a,%
sgsn_266b,%
sgsn_267a,%
sgsn_268a,%
sgsn_269a,%
sgsn_270a,%
sgsn_271a,%
sgsn_271b,%
sgsn_272a,%
sgsn_272b,%
sgsn_273a,%
sgsn_273b,%
sgsn_274a,%
sgsn_274b,%
sgsn_275a,%
sgsn_276a,%
sgsn_277a,%
sgsn_278a,%
sgsn_279a,%
sgsn_279b,%
sgsn_280a,%
sgsn_280b,%
sgsn_281a,%
sgsn_281b,%
sgsn_282a,%
sgsn_282b,%
sgsn_283a,%
sgsn_284a,%
sgsn_285a,%
sgsn_286a,%
sgsn_287a,%
sgsn_287b,%
sgsn_288a,%
sgsn_288b,%
sgsn_289a,%
sgsn_289b,%
sgsn_290a,%
sgsn_290b,%
sgsn_291a,%
sgsn_292a,%
sgsn_293a,%
sgsn_294a,%
sgsn_295a,%
sgsn_296a,%
sgsn_296b,%
sgsn_297a,%
sgsn_297b,%
sgsn_298a,%
sgsn_298b,%
sgsn_299a,%
sgsn_299b,%
sgsn_300a,%
sgsn_301a,%
sgsn_302a,%
sgsn_303a,%
sgsn_304a,#
sgsn_305a,%
sgsn_306a,#
sgsn_307a,#
sgsn_308a,#
sgsn_309a,#
sgsn_310a,#
sgsn_311a,#
sgsn_312a,%
sgsn_313a,s
mob_sgsn315a,%
mob_sgsn315b,%
mob_sgsn316a,%
mob_sgsn316b,%
mob_sgsn317a,%
mob_sgsn317b,%
mob_sgsn317c,%
mob_sgsn317d,%
tra_sgsn318a,#
tra_sgsn318b,#
mob_sgsn319a,%
mob_sgsn319b,%
mob_sgsn319c,%
mob_sgsn320a,%
mob_sgsn320b,%
mob_sgsn320c,%
mob_sgsn321a,%
mob_sgsn321b,%
mob_sgsn321c,%
mob_sgsn322a,%
mob_sgsn322b,%
mob_sgsn322c,%
mob_sgsn322d,%
mob_sgsn322e,%
mob_sgsn322f,%
mob_sgsn322g,%
res_sgsn323a,%
res_sgsn323b,%
res_sgsn323c,%
res_sgsn324a,%
res_sgsn324b,%
res_sgsn324c,%
res_sgsn325a,%
res_sgsn325b,%
res_sgsn325c,%
res_sgsn326a,%
res_sgsn327a,%
res_sgsn327b,%
res_sgsn327c,%
tra_sgsn328a,packets
tra_sgsn328b,packets
tra_sgsn329a,kB
tra_sgsn329b,kB
tra_sgsn329c,MB
tra_sgsn329d,MB
tra_sgsn329e,MB
tra_sgsn330a,%
tra_sgsn330b,%
tra_sgsn331a,#
tra_sgsn331b,#
tra_sgsn332a,%
tra_sgsn332b,%
res_sgsn333a,B
res_sgsn334a,%
res_sgsn334b,%
res_sgsn334c,%
res_sgsn334d,%
sgsn_335a,%
sgsn_335b,%
sgsn_336a,%
res_sgsn337a,%
sgsn_338a,%
sgsn_338b,%
sgsn_338c,%
sgsn_339a,%
sgsn_340a,%
sgsn_341a,%
sgsn_342a,%
sgsn_343a,%
sgsn_344a,%
sgsn_345a,%
sgsn_346a,%
sgsn_347a,%
sgsn_348a,#
sgsn_348b,#
sgsn_349a,%
sgsn_349b,%
sgsn_350a,%
sgsn_350b,%
sgsn_351a,%
sgsn_351b,%
sgsn_352a,%
sgsn_352b,%
sgsn_353a,%
sgsn_354a,%
sgsn_354b,%
sgsn_355a,%
sgsn_356a,kB
sgsn_357a,#
sgsn_358a,packets
sgsn_358b,packets
sgsn_359a,%
sgsn_359b,%
sgsn_360a,%
sgsn_361a,#
sgsn_362a,%
sgsn_363a,#
sgsn_364a,%
sgsn_365a,#
sgsn_366a,%
sgsn_367a,MB
sgsn_368a,MB
sgsn_369a,#
sgsn_370a,#
sgsn_371a,%
sgsn_372a,#
sgsn_373a,#
sgsn_374a,%
sgsn_374b,%
sgsn_374c,%
sgsn_375a,%
sgsn_375b,%
sgsn_376a,%
sgsn_376b,%
sgsn_377a,%
sgsn_377b,%
sgsn_378a,%
sgsn_378b,%
sgsn_379a,%
sgsn_379b,%
sgsn_380a,%
sgsn_380b,%
sgsn_381a,%
sgsn_381b,%
sgsn_382a,%
sgsn_382b,%
sgsn_383a,%
sgsn_383b,%
sgsn_384a,%
sgsn_384b,%
sgsn_385a,%
sgsn_385b,%
sgsn_386a,%
sgsn_386b,%
sgsn_387a,%
sgsn_387b,%
sgsn_388a,%
sgsn_388b,%
sgsn_389a,%
sgsn_389b,%
sgsn_390a,%
sgsn_390b,%
sgsn_391a,%
sgsn_391b,%
sgsn_392a,%
sgsn_392b,%
sgsn_393a,%
sgsn_393b,%
sgsn_394a,%
sgsn_394b,%
sgsn_395a,%
sgsn_395b,%
sgsn_396a,%
sgsn_396b,%
sgsn_397a,%
sgsn_397b,%
sgsn_398a,%
sgsn_398b,%
sgsn_399a,%
sgsn_399b,%
sgsn_400a,%
sgsn_400b,%
sgsn_401a,%
sgsn_401b,%
sgsn_402a,%
sgsn_402b,%
sgsn_403a,%
sgsn_403b,%
sgsn_404a,%
sgsn_404b,%
sgsn_405a,%
sgsn_405b,%
sgsn_406a,%
sgsn_406b,%
sgsn_407a,%
sgsn_407b,%
sgsn_408a,%
sgsn_408b,%
sgsn_409a,%
sgsn_409b,%
sgsn_410a,%
sgsn_410b,%
sgsn_411a,%
sgsn_411b,%
sgsn_412a,%
sgsn_412b,%
sgsn_413a,%
sgsn_413b,%
sgsn_414a,%
sgsn_414b,%
sgsn_415a,%
sgsn_415b,%
sgsn_416a,%
sgsn_416b,%
sgsn_417a,%
sgsn_417b,%
sgsn_418a,%
sgsn_418b,%
sgsn_419a,%
sgsn_419b,%
sgsn_420a,%
sgsn_420b,%
sgsn_421a,%
sgsn_421b,%
sgsn_422a,s
sgsn_422b,s
sgsn_423a,%
sgsn_423b,%
sgsn_424a,%
sgsn_424b,%
sgsn_425a,%
sgsn_425b,%
sgsn_426a,%
sgsn_426b,%
sgsn_427a,MB
sgsn_428a,MB
sgsn_429a,#
sgsn_430a,#
sgsn_431a,MB
sgsn_432a,MB
sgsn_433a,#
sgsn_433b,#
sgsn_434a,#
sgsn_435a,#
sgsn_436a,#
sgsn_437a,#
sgsn_438a,%
sgsn_439a,%
sgsn_440a,%
sgsn_441a,%
sgsn_441b,%
sgsn_441c,%
sgsn_442a,%
sgsn_442b,%
sgsn_442c,%
sgsn_443a,%
sgsn_443b,%
sgsn_443c,%
sgsn_444a,%
sgsn_444b,%
sgsn_444c,%
sgsn_445a,#
sgsn_445b,#
sgsn_445c,#
sgsn_446a,%
sgsn_446b,%
sgsn_446c,%
sgsn_447a,%
sgsn_447b,%
sgsn_447c,%
sgsn_448a,%
sgsn_448b,%
sgsn_448c,%
sgsn_449a,%
sgsn_449b,%
sgsn_449c,%
sgsn_450a,%
sgsn_450b,%
sgsn_450c,%
sgsn_451a,%
sgsn_451b,%
sgsn_451c,%
sgsn_452a,%
sgsn_452b,%
sgsn_452c,%
sgsn_453a,%
sgsn_453b,%
sgsn_453c,%
sgsn_454a,%
sgsn_454b,%
sgsn_454c,%
sgsn_455a,%
sgsn_455b,%
sgsn_455c,%
sgsn_456a,%
sgsn_456b,%
sgsn_456c,%
sgsn_457a,%
sgsn_457b,%
sgsn_457c,%
sgsn_458a,%
sgsn_458b,%
sgsn_458c,%
sgsn_459a,%
sgsn_459b,%
sgsn_459c,%
sgsn_460a,%
sgsn_460b,%
sgsn_460c,%
sgsn_461a,%
sgsn_461b,%
sgsn_461c,%
sgsn_462a,%
sgsn_463a,#
sgsn_463b,#
sgsn_463c,#
sgsn_464a,#
sgsn_464b,#
sgsn_465a,#
sgsn_466a,#
sgsn_467a,#
sgsn_468a,#
