KPI,Unit,Min,Max
flng_762a,%,0,100
flng_763a,B,0,
flng_764a,B,0,
flng_765a,B,0,
flng_766a,B,0,
flng_767a,B,0,
flng_768a,B,0,
flng_769a,%,0,100
flng_769b,%,0,100
flng_769c,%,0,100
flng_770a,%,0,100
flng_770b,%,0,100
flng_770c,%,0,100
flng_770d,%,0,100
flng_771a,%,0,100
flng_771b,%,0,100
flng_771c,%,0,100
flng_771d,%,0,100
flng_772a,%,0,100
flng_772b,%,0,100
flng_772c,%,0,100
flng_773a,#,0,
flng_774a,%,0,100
flng_775a,#,0,
flng_776a,%,0,100
flng_777a,#,0,
flng_778a,#,0,
flng_779a,%,0,100
flng_779b,%,0,100
flng_780a,#,0,
flng_781a,%,0,100
flng_782a,#,0,
flng_783a,%,0,100
flng_784a,#,0,
flng_785a,%,0,100
flng_786a,#,0,
flng_787a,%,0,100
flng_788a,%,0,100
flng_789a,%,0,100
flng_790a,%,0,100
flng_790b,%,0,100
flng_791a,%,0,100
flng_792a,%,0,100
flng_792b,%,0,100
flng_793a,%,0,100
flng_793b,%,0,100
flng_794a,%,0,100
flng_794b,%,0,100
flng_795a,#,0,
flng_795b,#,0,
flng_796a,#,0,
flng_797a,#/s,0,
flng_797b,#/s,0,
flng_797c,#/s,0,
flng_797d,#/s,0,
flng_797e,#/s,0,
flng_797f,#/s,0,
flng_797g,#/s,0,
flng_797h,#/s,0,
flng_797i,#/s,0,
flng_798a,#,0,
flng_798b,#,0,
flng_798c,#,0,
flng_798d,#,0,
flng_799a,#,0,
flng_800a,#,0,
flng_801a,#,0,
flng_802a,#,0,
flng_803a,%,0,100
flng_804a,%,0,100
flng_805a,%,0,100
flng_806a,%,0,100
flng_807a,#,0,
flng_808a,%,0,100
flng_809a,#,0,
flng_810a,%,0,100
flng_811a,%,0,100
flng_812a,%,0,100
flng_813a,%,0,100
flng_814a,MB,0,
flng_815a,MB,0,
flng_816a,MB,0,
flng_817a,#/s,0,
flng_817b,#/s,0,
flng_818a,#/s,0,
flng_819a,#/s,0,
flng_820a,#/s,0,
flng_820b,#/s,0,
flng_821a,#/s,0,
flng_821b,#/s,0,
flng_822a,%,0,100
flng_823a,%,0,100
flng_824a,%,0,100
flng_825a,%,0,100
flng_825b,%,0,100
flng_825c,%,0,100
flng_826a,%,0,100
flng_826b,%,0,100
flng_826c,%,0,100
flng_827a,%,0,100
flng_827b,%,0,100
flng_827c,%,0,100
flng_828a,#/s,0,
flng_828b,#/s,0,
flng_828c,#/s,0,
flng_828d,#/s,0,
flng_829a,%,0,100
flng_830a,%,0,100
flng_831a,%,0,100
flng_832a,%,0,100
flng_833a,%,0,100
flng_834a,%,0,100
flng_835a,#,0,
flng_836a,%,0,100
flng_837a,#,0,
flng_838a,%,0,100
flng_839a,%,0,100
flng_840a,%,0,100
flng_841a,%,0,100
flng_842a,#,0,
flng_843a,%,0,100
flng_844a,%,0,100
flng_845a,%,0,100
flng_846a,%,0,100
flng_846b,%,0,100
flng_847a,#,0,
flng_848a,%,0,100
flng_849a,%,0,100
flng_850a,%,0,100
flng_851a,%,0,100
flng_852a,%,0,100
flng_853a,%,0,100
flng_854a,%,0,100
flng_855a,%,0,100
flng_856a,%,0,100
flng_856b,%,0,100
flng_857a,%,0,100
flng_858a,Mb/s,0,
flng_858b,Mb/s,0,
flng_859a,#/s,0,
flng_859b,#/s,0,
flng_859c,#/s,0,
flng_859d,#/s,0,
flng_859e,#/s,0,
flng_859f,#/s,0,
flng_860a,%,0,100
flng_860b,%,0,100
flng_861a,#,0,
flng_862a,%,0,100
flng_863a,%,0,100
flng_864a,#,0,
flng_865a,%,0,100
flng_866a,#,0,
flng_867a,%,0,100
flng_868a,%,0,100
flng_869a,#,0,
flng_870a,%,0,100
flng_871a,#,0,
flng_872a,%,0,100
flng_873a,%,0,100
flng_874a,#,0,
flng_875a,%,0,100
flng_876a,#,0,
flng_877a,%,0,100
flng_878a,%,0,100
flng_879a,#,0,
flng_880a,%,0,100
flng_881a,#,0,
flng_882a,%,0,100
flng_883a,%,0,100
flng_884a,#,0,
flng_885a,%,0,100
flng_886a,#,0,
flng_887a,%,0,100
flng_888a,%,0,100
flng_889a,#,0,
flng_890a,%,0,100
flng_891a,#,0,
flng_892a,%,0,100
flng_893a,%,0,100
flng_894a,#,0,
flng_895a,%,0,100
flng_896a,#,0,
flng_897a,%,0,100
flng_898a,%,0,100
flng_899a,#,0,
flng_900a,%,0,100
flng_901a,#,0,
flng_902a,%,0,100
flng_903a,%,0,100
flng_904a,#,0,
flng_905a,%,0,100
flng_906a,#,0,
flng_907a,%,0,100
flng_908a,%,0,100
flng_909a,#,0,
flng_910a,%,0,100
flng_911a,#,0,
flng_912a,%,0,100
flng_913a,%,0,100
flng_914a,#,0,
flng_915a,%,0,100
flng_916a,#,0,
flng_917a,%,0,100
flng_918a,%,0,100
flng_919a,#,0,
flng_920a,%,0,100
flng_921a,#,0,
flng_922a,%,0,100
flng_923a,#,0,
flng_924a,%,0,100
flng_925a,#,0,
flng_926a,%,0,100
flng_927a,#,0,
flng_928a,#,0,
flng_929a,#,0,
flng_930a,MB,0,
flng_931a,MB,0,
flng_932a,MB,0,
flng_933a,Mb/s,0,
flng_934a,Mb/s,0,
flng_935a,Mb/s,0,
flng_936a,#,0,
flng_937a,#,0,
flng_938a,#,0,
flng_939a,MB,0,
flng_940a,MB,0,
flng_941a,MB,0,
flng_942a,Mb/s,0,
flng_943a,Mb/s,0,
flng_944a,Mb/s,0,
flng_945a,#,0,
flng_946a,#,0,
flng_947a,#,0,
flng_948a,MB,0,
flng_949a,MB,0,
flng_950a,MB,0,
flng_951a,Mb/s,0,
flng_952a,Mb/s,0,
flng_953a,Mb/s,0,
flng_954a,%,0,100
flng_955a,%,0,100
flng_956a,%,0,100
flng_957a,%,0,100
flng_958a,%,0,100
flng_959a,%,0,100
flng_960a,%,0,100
flng_961a,#,0,
flng_962a,%,0,100
flng_963a,%,0,100
flng_964a,%,0,100
flng_965a,%,0,100
flng_966a,%,0,100
flng_967a,%,0,100
flng_968a,%,0,100
flng_969a,%,0,100
flng_970a,%,0,100
flng_971a,%,0,100
flng_972a,%,0,100
flng_973a,%,0,100
flng_974a,#/bearer/h,,
flng_974b,#/bearer/h,,
flng_974c,#/bearer/h,,
flng_974d,#/bearer/h,,
flng_974e,#/bearer/h,,
flng_974f,#/bearer/h,,
flng_974g,#/bearer/h,,
flng_974h,#/bearer/h,,
flng_974i,#/bearer/h,,
flng_975a,#/bearer/h,,
flng_975b,#/bearer/h,,
flng_975c,#/bearer/h,,
flng_975d,#/bearer/h,,
flng_976a,#/bearer/h,,
flng_976b,#/bearer/h,,
flng_977a,#/bearer/h,,
flng_977b,#/bearer/h,,
flng_977c,#/bearer/h,,
flng_977d,#/bearer/h,,
flng_978a,#/bearer/h,,
flng_978b,#/bearer/h,,
flng_978c,#/bearer/h,,
flng_978d,#/bearer/h,,
flng_979a,#/bearer/h,,
flng_979b,#/bearer/h,,
flng_979c,#/bearer/h,,
flng_979d,#/bearer/h,,
flng_979e,#/bearer/h,,
flng_979f,#/bearer/h,,
flng_979g,#/bearer/h,,
flng_979h,#/bearer/h,,
flng_979i,#/bearer/h,,
flng_979j,#/bearer/h,,
flng_979k,#/bearer/h,,
flng_980a,%,0,100
flng_981a,%,0,100
flng_982a,%,0,100
flng_983a,%,0,100
flng_984a,%,0,100
flng_985a,%,0,100
flng_986a,%,0,100
flng_987a,#/s,0,
flng_987b,#/s,0,
flng_988a,#/bearer/h,,
flng_988b,#/bearer/h,,
flng_988c,#/bearer/h,,
flng_989a,#/s,0,
flng_989b,#/s,0,
flng_990a,#/bearer/h,,
flng_990b,#/bearer/h,,
flng_990c,#/bearer/h,,
flng_990d,#/bearer/h,,
flng_991a,#/s,0,
flng_991b,#/s,0,
flng_992a,#/bearer/h,,
flng_992b,#/bearer/h,,
flng_993a,#/s,0,
flng_994a,#/bearer/h,,
flng_994b,#/bearer/h,,
flng_995a,#/s,0,
flng_996a,#/bearer/h,,
flng_996b,#/bearer/h,,
flng_997a,#/s,0,
flng_997b,#/s,0,
flng_997c,#/s,0,
flng_997d,#/s,0,
flng_998a,#/bearer/h,,
flng_998b,#/bearer/h,,
flng_998c,#/bearer/h,,
flng_998d,#/bearer/h,,
flng_999a,%,0,100
flng_1000a,%,0,100
flng_1001a,%,0,100
flng_1002a,%,0,100
flng_1003a,#,0,
flng_1004a,#,0,
flng_1005a,#,0,
flng_1006a,%,0,100
flng_1007a,%,0,100
flng_1008a,%,0,100
flng_1009a,%,0,100
flng_1010a,#,0,
flng_1011a,%,0,100
flng_1012a,%,0,100
flng_1013a,#,0,
flng_1014a,%,0,100
flng_1015a,#,0,
flng_1016a,#,0,
flng_1017a,#,0,
flng_1017b,#,0,
flng_1018a,#,0,
flng_1019a,%,0,100
flng_1020a,#,0,
flng_1021a,%,0,100
flng_1022a,#,0,
flng_1023a,%,0,100
flng_1024a,#,0,
flng_1025a,%,0,100
flng_1026a,#,0,
flng_1027a,%,0,100
flng_1028a,#,0,
flng_1029a,%,0,100
flng_1030a,#,0,
flng_1031a,#,0,
flng_1032a,#,0,
flng_1033a,#,0,
flng_1034a,#,0,
flng_1035a,#,0,
flng_1036a,#,0,
flng_1037a,%,0,100
flng_1038a,#,0,
flng_1039a,%,0,100
flng_1040a,#,0,
flng_1041a,%,0,100
flng_1042a,#,0,
flng_1043a,%,0,100
flng_1044a,#,0,
flng_1044b,#,0,
flng_1045a,%,0,100
flng_1045b,%,0,100
flng_1046a,#,0,
flng_1046b,#,0,
flng_1047a,%,0,100
flng_1047b,%,0,100
flng_1048a,#,0,
flng_1048b,#,0,
flng_1049a,%,0,100
flng_1049b,%,0,100
flng_1050a,#,0,
flng_1050b,#,0,
flng_1051a,#,0,
flng_1051b,#,0,
flng_1052a,#/s,0,
flng_1052b,#/s,0,
flng_1053a,#/bearer/h,,
flng_1053b,#/bearer/h,,
flng_1054a,p/s,0,
flng_1054b,p/s,0,
flng_1055a,p/s,0,
flng_1056a,p/s,0,
flng_1057a,p/s,0,
flng_1058a,#,0,
flng_1059a,%,0,100
flng_1060a,#,0,
flng_1061a,%,0,100
flng_1062a,%,0,100
flng_1063a,#,0,
flng_1064a,%,0,100
flng_1065a,%,0,100
flng_1066a,%,0,100
flng_1067a,MB,0,
flng_1068a,MB,0,
flng_1069a,MB,0,
flng_1070a,MB,0,
flng_1071a,Mb/s,0,
flng_1072a,Mb/s,0,
flng_5034a,Mb/s,0,
flng_5035a,Mb/s,0,
flng_1073a,%,0,100
flng_1074a,%,0,100
flng_1075a,MB,0,
flng_1076a,MB,0,
flng_1077a,Mb/s,0,
flng_1078a,Mb/s,0,
flng_1079a,#,0,
flng_1080a,#,0,
flng_1081a,#,0,
flng_1082a,MB,0,
flng_1083a,MB,0,
flng_1084a,MB,0,
flng_1085a,Mb/s,0,
flng_1086a,Mb/s,0,
flng_1087a,Mb/s,0,
flng_1088a,#,0,
flng_1089a,#,0,
flng_1090a,#,0,
flng_1091a,%,0,100
flng_1092a,#,0,
flng_1093a,%,0,100
flng_1094a,#,0,
flng_1095a,%,0,100
flng_1096a,#,0,
flng_1097a,%,0,100
flng_1098a,#,0,
flng_1099a,%,0,100
flng_1100a,#,0,
flng_1101a,%,0,100
flng_1102a,#,0,
flng_1103a,%,0,100
flng_1104a,#,0,
flng_1105a,%,0,100
flng_1106a,#,0,
flng_1107a,%,0,100
flng_1108a,#,0,
flng_1109a,%,0,100
flng_1110a,#,0,
flng_1111a,%,0,100
flng_1112a,#,0,
flng_1113a,%,0,100
flng_1114a,#/s,0,
flng_1115a,#/bearer/h,,
flng_1116a,%,0,100
flng_1117a,%,0,100
flng_1118a,#,0,
flng_1119a,#,0,
flng_1120a,%,0,100
flng_1121a,%,0,100
flng_1122a,%,0,100
flng_1123a,%,0,100
flng_1124a,%,0,100
flng_1125a,#,0,
flng_1126a,%,0,100
flng_1127a,#,0,
flng_1128a,%,0,100
flng_1129a,#,0,
flng_1130a,%,0,100
flng_1131a,#,0,
flng_1132a,#,0,
flng_1133a,#,0,
flng_1134a,MB,0,
flng_1135a,MB,0,
flng_1136a,MB,0,
flng_1137a,Mb/s,0,
flng_1138a,Mb/s,0,
flng_1139a,Mb/s,0,
flng_10000a,%,0,100
flng_10000b,%,0,100
flng_10001a,%,0,100
flng_10001b,%,0,100
flng_5001a,Mb/s,0,
flng_5002a,Mb/s,0,
flng_5029a,#,0,
flng_5005a,#,0,
flng_5005b,#,0,
flng_5015c,%,0,100
flng_5015b,%,0,100
flng_5014c,#,0,
flng_5014b,#,0,
flng_5013c,%,0,100
flng_5013b,%,0,100
flng_5012c,#,0,
flng_5012b,#,0,
flng_5017a,%,0,100
flng_5030a,#,0,
flng_5006a,#,0,
flng_5019a,%,0,100
flng_5018a,#,0,
flng_5027a,Mb/s,0,
flng_5026a,Mb/s,0,
flng_5028a,Mb/s,0,
flng_5000a,Mb/s,0,
flng_5003a,Mb/s,0,
flng_5032b,#,0,
flng_5032a,#,0,
flng_5008a,#,0,
flng_5021a,%,0,100
flng_5020a,#,0,
flng_5016e,%,0,100
flng_5016c,%,0,100
flng_5016d,%,0,100
flng_5016b,%,0,100
flng_5016a,%,0,100
flng_5031b,#,0,
flng_5031a,#,0,
flng_5007a,#,0,
flng_5007b,#,0,
flng_5025b,%,0,100
flng_5024b,#,0,
flng_5023a,%,0,100
flng_5022a,#,0,
flng_5025a,%,0,100
flng_5024a,#,0,
flng_5033a,#,0,
flng_5009a,#,0,
flng_5011b,%,0,100
flng_5010b,#,0,
flng_5015a,%,0,100
flng_5014a,#,0,
flng_5011a,%,0,100
flng_5010a,#,0,
flng_5013a,%,0,100
flng_5012a,#,0,
flng_5004a,Mb/s,0,
flns_2a,%,0,100
flns_3a,%,0,100
flns_4a,%,0,100
flns_5a,%,0,100
flns_5b,%,0,100
flns_7a,%,0,100
flns_8a,#,0,
flns_9a,#,0,
flns_10a,#,0,
flns_11a,#,0,
flns_21a,%,0,100
flns_22a,s,0,
flns_26a,%,0,100
flns_27a,kB,0,
flns_55a,%,0,100
flns_58a,#,0,
flns_59a,%,0,100
flns_60a,%,0,100
flns_61a,%,0,100
flns_62a,%,0,100
flns_63a,%,0,100
flns_64a,%,0,100
flns_65a,%,0,100
flns_66a,%,0,100
flns_67a,%,0,100
flns_68a,%,0,100
flns_69a,%,0,100
flns_70a,%,0,100
flns_71a,%,0,100
flns_72a,%,0,100
flns_73a,%,0,100
flns_74a,%,0,100
flns_75a,%,0,100
flns_76a,%,0,100
flns_77a,%,0,100
flns_78a,#,0,
flns_79a,#,0,
flns_80a,#,0,
flns_81a,#,0,
flns_82a,#,0,
flns_83a,#,0,
flns_84a,#,0,
flns_85a,#,0,
flns_86a,%,0,100
flns_87a,#,0,
flns_88a,%,0,100
flns_89a,#,0,
flns_90a,%,0,100
flns_91a,#,0,
flns_92a,%,0,100
flns_93a,#,0,
flns_94a,%,0,100
flns_95a,#,0,
flns_96a,%,0,100
flns_97a,#,0,
flns_98a,%,0,100
flns_99a,#,0,
flns_100a,%,0,100
flns_101a,#,0,
flns_102a,%,0,100
flns_103a,#,0,
flns_104a,%,0,100
flns_105a,#,0,
flns_106a,%,0,100
flns_107a,#,0,
flns_109a,#,0,
flns_111a,#,0,
flns_114a,#,0,
flns_123a,#,0,
flns_124a,#,0,
flns_125a,%,0,100
flns_127a,%,0,100
flns_137a,%,0,100
flns_138a,%,0,100
flns_139a,%,0,100
flns_140a,%,0,100
flns_143a,p,0,
flns_144a,p,0,
flns_145a,p,0,
flns_146a,p,0,
flns_151a,%,0,100
flns_152a,%,0,100
flns_153a,%,0,100
flns_154a,%,0,100
flns_155a,%,0,100
flns_156a,%,0,100
flns_156b,%,0,100
flns_157a,%,0,100
flns_158a,%,0,100
flns_159a,%,0,100
flns_160a,%,0,100
flns_160b,%,0,100
flns_161a,%,0,100
flns_162a,%,0,100
flns_163a,%,0,100
flns_164a,%,0,100
flns_165a,#,0,
flns_166a,%,0,100
flns_167a,#,0,
flns_168a,%,0,100
flns_169a,#,0,
flns_170a,%,0,100
flns_171b,MB,0,
flns_172b,MB,0,
flns_173b,MB,0,
flns_174b,MB,0,
flns_175b,MB,0,
flns_176b,MB,0,
flns_177a,#,0,
flns_181a,%,0,100
flns_183a,%,0,100
flns_187a,#,0,
flns_187b,#,0,
flns_188a,%,0,100
flns_189a,%,0,100
flns_189b,%,0,100
flns_190a,%,0,100
flns_190b,%,0,100
flns_192a,s,0,
flns_193a,s,0,
flns_194a,s,0,
flns_195a,s,0,
flns_196a,s,0,
flns_197a,s,0,
flns_198a,s,0,
flns_199a,s,0,
flns_200a,s,0,
flns_201a,s,0,
flns_202a,s,0,
flns_203a,s,0,
flns_204a,s,0,
flns_205a,s,0,
flns_206a,s,0,
flns_218a,%,0,100
flns_219a,%,0,100
flns_220a,%,0,100
flns_221a,%,0,100
flns_222a,%,0,100
flns_223a,%,0,100
flns_224a,%,0,100
flns_225a,%,0,100
flns_226a,%,0,100
flns_227a,%,0,100
flns_228a,%,0,100
flns_229a,%,0,100
flns_230a,%,0,100
flns_231a,%,0,100
flns_232a,%,0,100
flns_233a,%,0,100
flns_234a,%,0,100
flns_235a,%,0,100
flns_236a,%,0,100
flns_237a,%,0,100
flns_238a,%,0,100
flns_239a,%,0,100
flns_240a,%,0,100
flns_241a,%,0,100
flns_242a,%,0,100
flns_243a,%,0,100
flns_244a,%,0,100
flns_245a,%,0,100
flns_246a,%,0,100
flns_247a,%,0,100
flns_248a,%,0,100
flns_249a,%,0,100
flns_250a,%,0,100
flns_251a,%,0,100
flns_252a,%,0,100
flns_253a,%,0,100
flns_254a,%,0,100
flns_255a,%,0,100
flns_256a,%,0,100
flns_257a,%,0,100
flns_258a,%,0,100
flns_259a,%,0,100
flns_260a,%,0,100
flns_261a,%,0,100
flns_262a,%,0,100
flns_263a,%,0,100
flns_264a,%,0,100
flns_265a,%,0,100
flns_266a,%,0,100
flns_267a,%,0,100
flns_268a,%,0,100
flns_269a,%,0,100
flns_270a,%,0,100
flns_271a,%,0,100
flns_272a,%,0,100
flns_273a,%,0,100
flns_274a,%,0,100
flns_275a,%,0,100
flns_276a,%,0,100
flns_277a,%,0,100
flns_278a,%,0,100
flns_279a,%,0,100
flns_280a,%,0,100
flns_281a,%,0,100
flns_282a,%,0,100
flns_283a,%,0,100
flns_284a,%,0,100
flns_285a,%,0,100
flns_286a,%,0,100
flns_287a,%,0,100
flns_288a,%,0,100
flns_289a,%,0,100
flns_290a,%,0,100
flns_291a,%,0,100
flns_292a,%,0,100
flns_293a,%,0,100
flns_294a,%,0,100
flns_295a,%,0,100
flns_296a,%,0,100
flns_297a,%,0,100
flns_298a,%,0,100
flns_299a,%,0,100
flns_300a,%,0,100
flns_301a,%,0,100
flns_302a,%,0,100
flns_303a,%,0,100
flns_306a,#,0,
flns_307a,#,0,
flns_308a,#,0,
flns_309a,#,0,
flns_310a,#,0,
flns_317a,%,0,100
flns_318a,#,0,
flns_322a,%,0,100
flns_322b,%,0,100
flns_324a,%,0,100
flns_331a,#,0,
flns_334a,%,0,100
flns_334b,%,0,100
flns_335a,%,0,100
flns_336a,%,0,100
flns_338a,%,0,100
flns_340a,%,0,100
flns_341a,%,0,100
flns_342a,%,0,100
flns_343a,%,0,100
flns_344a,%,0,100
flns_345a,%,0,100
flns_346a,%,0,100
flns_348a,#,0,
flns_349a,%,0,100
flns_350a,%,0,100
flns_351a,%,0,100
flns_352a,%,0,100
flns_353a,%,0,100
flns_354a,%,0,100
flns_358a,p,0,
flns_359a,%,0,100
flns_360a,%,0,100
flns_361a,#,0,
flns_362a,%,0,100
flns_363a,#,0,
flns_364a,%,0,100
flns_365a,#,0,
flns_366a,%,0,100
flns_371a,%,0,100
flns_372a,#,0,
flns_373a,#,0,
flns_374a,%,0,100
flns_375a,%,0,100
flns_376a,%,0,100
flns_377a,%,0,100
flns_378a,%,0,100
flns_379a,%,0,100
flns_380a,%,0,100
flns_381a,%,0,100
flns_382a,%,0,100
flns_383a,%,0,100
flns_384a,%,0,100
flns_385a,%,0,100
flns_386a,%,0,100
flns_387a,%,0,100
flns_388a,%,0,100
flns_389a,%,0,100
flns_390a,%,0,100
flns_391a,%,0,100
flns_392a,%,0,100
flns_393a,%,0,100
flns_394a,%,0,100
flns_395a,%,0,100
flns_396a,%,0,100
flns_397a,%,0,100
flns_398a,%,0,100
flns_399a,%,0,100
flns_400a,%,0,100
flns_401a,%,0,100
flns_402a,%,0,100
flns_403a,%,0,100
flns_404a,%,0,100
flns_405a,%,0,100
flns_406a,%,0,100
flns_407a,%,0,100
flns_408a,%,0,100
flns_409a,%,0,100
flns_410a,%,0,100
flns_411a,%,0,100
flns_412a,%,0,100
flns_413a,%,0,100
flns_414a,%,0,100
flns_415a,%,0,100
flns_416a,%,0,100
flns_417a,%,0,100
flns_418a,%,0,100
flns_419a,%,0,100
flns_420a,%,0,100
flns_421a,%,0,100
flns_423a,%,0,100
flns_424a,%,0,100
flns_425a,%,0,100
flns_426a,%,0,100
flns_434a,#,0,
flns_435a,#,0,
flns_436a,#,0,
flns_437a,#,0,
flns_438a,%,0,100
flns_439a,%,0,100
flns_440a,%,0,100
flns_445a,#,0,
flns_446a,%,0,100
flns_447a,%,0,100
flns_448a,%,0,100
flns_449a,%,0,100
flns_450a,%,0,100
flns_451a,%,0,100
flns_452a,%,0,100
flns_453a,%,0,100
flns_454a,%,0,100
flns_455a,%,0,100
flns_456a,%,0,100
flns_457a,%,0,100
flns_458a,%,0,100
flns_459a,%,0,100
flns_460a,%,0,100
flns_461a,%,0,100
flns_462a,%,0,100
flns_463a,#,0,
flns_464a,#,0,
flns_469a,%,0,100
flns_470a,#,0,
flns_471a,%,0,100
flns_475a,%,0,100
flns_475b,%,0,100
flns_476a,#,0,
flns_476b,#,0,
flns_484a,%,0,100
flns_485a,%,0,100
flns_486a,%,0,100
flns_487a,%,0,100
flns_488a,%,0,100
flns_489a,#,0,
flns_489b,#,0,
flns_490a,#,0,
flns_492a,%,0,100
flns_495a,s,0,
flns_496a,s,0,
flns_497a,s,0,
flns_498a,s,0,
flns_499a,s,0,
flns_500a,s,0,
flns_508a,#,0,
flns_510a,#,0,
flns_512a,#,0,
flns_514a,#,0,
flns_514b,#,0,
flns_516a,#,0,
flns_518a,#,0,
flns_520a,#,0,
flns_522a,#,0,
flns_524a,#,0,
flns_526a,#,0,
flns_528a,#,0,
flns_530a,#,0,
flns_536a,#,0,
flns_537a,%,0,100
flns_538a,#,0,
flns_539a,%,0,100
flns_540a,#,0,
flns_541a,%,0,100
flns_542a,#,0,
flns_550a,#,0,
flns_551a,%,0,100
flns_552a,%,0,100
flns_553a,#,0,
flns_554a,%,0,100
flns_555a,%,0,100
flns_556a,#,0,
flns_557a,%,0,100
flns_558a,%,0,100
flns_559a,#,0,
flns_566a,Mb/s,0,
flns_567a,Mb/s,0,
flns_569a,%,0,100
flns_571a,%,0,100
flns_572a,%,0,100
flns_573a,%,0,100
flns_575a,MB,0,
flns_576a,%,0,100
flns_577a,%,0,100
flns_578a,%,0,100
flns_580a,%,0,100
flns_585a,#,0,
flns_586a,%,0,100
flns_587a,%,0,100
flns_588a,#,0,
flns_589a,%,0,100
flns_590a,%,0,100
flns_591a,MB,0,
flns_592a,%,0,100
flns_593a,%,0,100
flns_594a,MB,0,
flns_595a,%,0,100
flns_596a,%,0,100
flns_597a,%,0,100
flns_602a,#,0,
flns_603a,%,0,100
flns_604a,%,0,100
flns_606a,%,0,100
flns_613a,%,0,100
flns_613b,%,0,100
flns_614a,%,0,100
flns_616a,%,0,100
flns_617a,%,0,100
flns_618a,#,0,
flns_619a,#,0,
flns_620a,%,0,100
flns_621a,%,0,100
flns_622a,%,0,100
flns_623a,%,0,100
flns_624a,%,0,100
flns_625a,#,0,
flns_626a,#,0,
flns_627a,#,0,
flns_628a,#,0,
flns_629a,#,0,
flns_642a,kb/s,0,
flns_643a,kb/s,0,
flns_644a,kb/s,0,
flns_645a,%,0,100
flns_652a,kB,0,
flns_654a,#,0,
flns_655a,%,0,100
flns_656a,%,0,100
flns_657a,#,0,
flns_658a,%,0,100
flns_659a,#,0,
flns_660a,%,0,100
flns_661a,s,0,
flns_662a,s,0,
flns_663a,s,0,
flns_664a,s,0,
flns_665a,s,0,
flns_666a,s,0,
flns_667a,s,0,
flns_668a,s,0,
flns_669a,s,0,
flns_670a,s,0,
flns_671a,s,0,
flns_672a,s,0,
flns_673a,s,0,
flns_674a,s,0,
flns_675a,s,0,
flns_676a,s,0,
flns_679a,%,0,100
flns_680a,#,0,
flns_681a,%,0,100
flns_682a,#,0,
flns_683a,%,0,100
flns_684a,#,0,
flns_685a,s,0,
flns_686a,s,0,
flns_687a,s,0,
flns_688a,s,0,
flns_690a,#,0,
flns_692a,#,0,
flns_694a,#,0,
flns_701a,#,0,
flns_702a,#,0,
flns_704a,#,0,
flns_706a,#,0,
flns_708a,#,0,
flns_717a,kB,0,
flns_718a,kB,0,
flns_719a,kB,0,
flns_721a,#,0,
flns_723a,#,0,
flns_725a,#,0,
flns_727a,#,0,
flns_728a,#,0,
flns_729a,%,0,100
flns_730a,%,0,100
flns_731a,%,0,100
flns_732a,%,0,100
flns_733a,%,0,100
flns_734a,%,0,100
flns_735a,%,0,100
flns_736a,%,0,100
flns_737a,%,0,100
flns_738a,%,0,100
flns_739a,%,0,100
flns_740a,%,0,100
flns_741a,%,0,100
flns_742a,%,0,100
flns_743a,%,0,100
flns_744a,%,0,100
flns_745a,%,0,100
flns_746a,%,0,100
flns_747a,%,0,100
flns_748a,%,0,100
flns_749a,%,0,100
flns_750a,%,0,100
flns_751a,%,0,100
flns_752a,%,0,100
flns_753a,%,0,100
flns_754a,%,0,100
flns_755a,%,0,100
flns_756a,%,0,100
flns_757a,%,0,100
flns_758a,%,0,100
flns_759a,%,0,100
flns_760a,%,0,100
flns_762a,#,0,
flns_762b,#,0,
flns_763a,%,0,100
flns_764a,#,0,
flns_765a,%,0,100
flns_766a,#,0,
flns_767a,%,0,100
flns_768a,#,0,
flns_769a,%,0,100
flns_770a,#,0,
flns_771a,%,0,100
flns_772a,#,0,
flns_773a,%,0,100
flns_774a,#,0,
flns_775a,%,0,100
flns_776a,#,0,
flns_777a,%,0,100
flns_778a,#,0,
flns_779a,%,0,100
flns_780a,#,0,
flns_781a,%,0,100
flns_782a,#,0,
flns_784a,#,0,
flns_785a,%,0,100
flns_786a,%,0,100
flns_787a,%,0,100
flns_788a,%,0,100
flns_789a,%,0,100
flns_790a,%,0,100
flns_791a,%,0,100
flns_792a,%,0,100
flns_793a,%,0,100
flns_794a,%,0,100
flns_795a,%,0,100
flns_796a,%,0,100
flns_797a,%,0,100
flns_797b,%,0,100
flns_798a,#,0,
flns_798b,#,0,
flns_799a,%,0,100
flns_799b,%,0,100
flns_800a,#,0,
flns_800b,#,0,
flns_803a,%,0,100
flns_803b,%,0,100
flns_804a,#,0,
flns_804b,#,0,
flns_805a,%,0,100
flns_806a,#,0,
flns_808a,#,0,
flns_810a,#,0,
flns_811a,%,0,100
flns_812a,#,0,
flns_813a,#,0,
flns_822a,%,0,100
flns_823a,#,0,
flns_824a,%,0,100
flns_825a,#,0,
flns_826a,%,0,100
flns_827a,#,0,
flns_828a,#,0,
flns_829a,#,0,
flns_831a,#,0,
flns_833a,#,0,
flns_834a,#,0,
flns_835a,#,0,
flns_836a,#,0,
flns_837a,#,0,
flns_838a,#,0,
flns_839a,#,0,
flns_840a,#,0,
flns_841a,#,0,
flns_842a,#,0,
flns_843a,#,0,
flns_844a,#,0,
flns_845a,#,0,
flns_846a,#,0,
flns_847a,#,0,
flns_848a,#,0,
flns_849a,#,0,
flns_850a,#,0,
